# DATE_TIME format is %Y-%m-%d,,,,,
# DEPTH is the measurement depth under the peat surface (cm),,,,,
# PEAT_TEMP is the peat temperature (degree Celsuis),,,,,
# OBS_TYPE is the daily average,,,,,
# SITE is the observation site: valid values are 1 or 2,,,,,
# QC is the quality control: 1 - ready-to-use value; 0 - unreliable value,,,,,
DATE_TIME,DEPTH,PEAT_TEMP,OBS_TYPE,SITE,QC
1957-03-08,160,3.5,avg,PT1,0
1957-03-09,20,0.4,avg,PT1,0
1957-03-09,40,0.7,avg,PT1,0
1957-03-09,80,2.2,avg,PT1,0
1957-03-09,160,3.7,avg,PT1,0
1957-03-10,20,0.4,avg,PT1,0
1957-03-10,40,0.6,avg,PT1,0
1957-03-10,80,2.1,avg,PT1,0
1957-03-10,160,3.6,avg,PT1,0
1957-03-11,20,0.5,avg,PT1,0
1957-03-11,40,0.7,avg,PT1,0
1957-03-11,80,2.1,avg,PT1,0
1957-03-11,160,3.7,avg,PT1,0
1957-03-12,20,0.5,avg,PT1,0
1957-03-12,40,0.6,avg,PT1,0
1957-03-12,80,2.1,avg,PT1,0
1957-03-12,160,3.7,avg,PT1,0
1957-03-13,20,0.5,avg,PT1,0
1957-03-13,40,0.5,avg,PT1,0
1957-03-13,80,2,avg,PT1,0
1957-03-13,160,3.7,avg,PT1,0
1957-03-14,20,0.4,avg,PT1,0
1957-03-14,40,0.7,avg,PT1,0
1957-03-14,80,2.2,avg,PT1,0
1957-03-14,160,3.6,avg,PT1,0
1957-03-15,20,0.3,avg,PT1,0
1957-03-15,40,0.6,avg,PT1,0
1957-03-15,80,2,avg,PT1,0
1957-03-15,160,3.6,avg,PT1,0
1957-03-16,20,0.3,avg,PT1,0
1957-03-16,40,0.5,avg,PT1,0
1957-03-16,80,2.1,avg,PT1,0
1957-03-16,160,3.6,avg,PT1,0
1957-03-17,20,0.4,avg,PT1,0
1957-03-17,40,0.7,avg,PT1,0
1957-03-17,80,2.1,avg,PT1,0
1957-03-17,160,3.6,avg,PT1,0
1957-03-18,20,0.3,avg,PT1,0
1957-03-18,40,0.5,avg,PT1,0
1957-03-18,80,2,avg,PT1,0
1957-03-18,160,3.6,avg,PT1,0
1957-03-19,20,0.3,avg,PT1,0
1957-03-19,40,0.6,avg,PT1,0
1957-03-19,80,2,avg,PT1,0
1957-03-19,160,3.6,avg,PT1,0
1957-03-20,20,0.4,avg,PT1,0
1957-03-20,40,0.5,avg,PT1,0
1957-03-20,80,1.9,avg,PT1,0
1957-03-20,160,3.6,avg,PT1,0
1957-03-21,20,0.3,avg,PT1,0
1957-03-21,40,0.6,avg,PT1,0
1957-03-21,80,2,avg,PT1,0
1957-03-21,160,3.6,avg,PT1,0
1957-03-22,20,0.2,avg,PT1,0
1957-03-22,40,0.5,avg,PT1,0
1957-03-22,80,2,avg,PT1,0
1957-03-22,160,3.6,avg,PT1,0
1957-03-23,20,0.2,avg,PT1,0
1957-03-23,40,0.4,avg,PT1,0
1957-03-23,80,1.9,avg,PT1,0
1957-03-23,160,3.5,avg,PT1,0
1957-03-24,20,0.2,avg,PT1,0
1957-03-24,40,0.5,avg,PT1,0
1957-03-24,80,1.9,avg,PT1,0
1957-03-24,160,3.5,avg,PT1,0
1957-03-25,20,0.3,avg,PT1,0
1957-03-25,40,0.6,avg,PT1,0
1957-03-25,80,2,avg,PT1,0
1957-03-25,160,3.5,avg,PT1,0
1957-03-26,20,0.4,avg,PT1,0
1957-03-26,40,0.6,avg,PT1,0
1957-03-26,80,2,avg,PT1,0
1957-03-26,160,3.5,avg,PT1,0
1957-03-27,20,0.5,avg,PT1,0
1957-03-27,40,0.6,avg,PT1,0
1957-03-27,80,1.9,avg,PT1,0
1957-03-27,160,3.4,avg,PT1,0
1957-03-28,20,0.4,avg,PT1,0
1957-03-28,40,0.5,avg,PT1,0
1957-03-28,80,1.9,avg,PT1,0
1957-03-28,160,3.5,avg,PT1,0
1957-03-29,20,0.5,avg,PT1,0
1957-03-29,40,0.6,avg,PT1,0
1957-03-29,80,2,avg,PT1,0
1957-03-29,160,3.4,avg,PT1,0
1957-03-30,20,0.5,avg,PT1,0
1957-03-30,40,0.6,avg,PT1,0
1957-03-30,80,2,avg,PT1,0
1957-03-30,160,3.4,avg,PT1,0
1957-03-31,20,0.5,avg,PT1,0
1957-03-31,40,0.5,avg,PT1,0
1957-03-31,80,1.9,avg,PT1,0
1957-03-31,160,3.4,avg,PT1,0
1957-04-01,20,0.6,avg,PT1,0
1957-04-01,40,0.7,avg,PT1,0
1957-04-01,80,2,avg,PT1,0
1957-04-01,160,3.6,avg,PT1,0
1957-04-02,20,0.6,avg,PT1,0
1957-04-02,40,0.6,avg,PT1,0
1957-04-02,80,2,avg,PT1,0
1957-04-02,160,3.5,avg,PT1,0
1957-04-03,20,0.6,avg,PT1,0
1957-04-03,40,0.6,avg,PT1,0
1957-04-03,80,2,avg,PT1,0
1957-04-03,160,3.4,avg,PT1,0
1957-04-04,20,0.4,avg,PT1,0
1957-04-04,40,0.6,avg,PT1,0
1957-04-04,80,1.9,avg,PT1,0
1957-04-04,160,3.4,avg,PT1,0
1957-04-05,20,0.6,avg,PT1,0
1957-04-05,40,0.6,avg,PT1,0
1957-04-05,80,2,avg,PT1,0
1957-04-05,160,3.4,avg,PT1,0
1957-04-06,20,0.4,avg,PT1,0
1957-04-06,40,0.5,avg,PT1,0
1957-04-06,80,1.9,avg,PT1,0
1957-04-06,160,3.4,avg,PT1,0
1957-04-07,20,0.5,avg,PT1,0
1957-04-07,40,0.5,avg,PT1,0
1957-04-07,80,2,avg,PT1,0
1957-04-07,160,3.3,avg,PT1,0
1957-04-08,20,0.3,avg,PT1,0
1957-04-08,40,0.5,avg,PT1,0
1957-04-08,80,1.8,avg,PT1,0
1957-04-08,160,3.4,avg,PT1,0
1957-04-09,20,0.3,avg,PT1,0
1957-04-09,40,0.4,avg,PT1,0
1957-04-09,80,1.9,avg,PT1,0
1957-04-09,160,3.4,avg,PT1,0
1957-04-10,20,0.4,avg,PT1,0
1957-04-10,40,0.5,avg,PT1,0
1957-04-10,80,1.9,avg,PT1,0
1957-04-10,160,3.3,avg,PT1,0
1957-04-11,20,0.3,avg,PT1,0
1957-04-11,40,0.5,avg,PT1,0
1957-04-11,80,1.9,avg,PT1,0
1957-04-11,160,3.3,avg,PT1,0
1957-04-12,20,0.4,avg,PT1,0
1957-04-12,40,0.5,avg,PT1,0
1957-04-12,80,1.8,avg,PT1,0
1957-04-12,160,3.3,avg,PT1,0
1957-04-13,20,0.4,avg,PT1,0
1957-04-13,40,0.5,avg,PT1,0
1957-04-13,80,1.9,avg,PT1,0
1957-04-13,160,3.2,avg,PT1,0
1957-04-14,20,0.3,avg,PT1,0
1957-04-14,40,0.4,avg,PT1,0
1957-04-14,80,1.8,avg,PT1,0
1957-04-14,160,3.2,avg,PT1,0
1957-04-15,20,0.3,avg,PT1,0
1957-04-15,40,0.5,avg,PT1,0
1957-04-15,80,1.8,avg,PT1,0
1957-04-15,160,3.3,avg,PT1,0
1957-04-16,20,0.4,avg,PT1,0
1957-04-16,40,0.5,avg,PT1,0
1957-04-16,80,1.8,avg,PT1,0
1957-04-16,160,3.3,avg,PT1,0
1957-04-17,20,0.4,avg,PT1,0
1957-04-17,40,0.5,avg,PT1,0
1957-04-17,80,1.9,avg,PT1,0
1957-04-17,160,3.2,avg,PT1,0
1957-04-18,20,0.4,avg,PT1,0
1957-04-18,40,0.6,avg,PT1,0
1957-04-18,80,1.8,avg,PT1,0
1957-04-18,160,3.2,avg,PT1,0
1957-04-19,20,0.5,avg,PT1,0
1957-04-19,40,0.5,avg,PT1,0
1957-04-19,80,1.8,avg,PT1,0
1957-04-19,160,3.2,avg,PT1,0
1957-04-20,20,0.5,avg,PT1,0
1957-04-20,40,0.4,avg,PT1,0
1957-04-20,80,1.8,avg,PT1,0
1957-04-20,160,3.2,avg,PT1,0
1957-04-21,20,0.5,avg,PT1,0
1957-04-21,40,0.5,avg,PT1,0
1957-04-21,80,1.8,avg,PT1,0
1957-04-21,160,3.2,avg,PT1,0
1957-04-22,20,0.5,avg,PT1,0
1957-04-22,40,0.5,avg,PT1,0
1957-04-22,80,1.8,avg,PT1,0
1957-04-22,160,3.2,avg,PT1,0
1957-04-23,20,0.4,avg,PT1,0
1957-04-23,40,0.4,avg,PT1,0
1957-04-23,80,1.8,avg,PT1,0
1957-04-23,160,3.2,avg,PT1,0
1957-04-24,20,0.5,avg,PT1,0
1957-04-24,40,0.6,avg,PT1,0
1957-04-24,80,1.8,avg,PT1,0
1957-04-24,160,3.2,avg,PT1,0
1957-04-25,20,0.6,avg,PT1,0
1957-04-25,40,0.6,avg,PT1,0
1957-04-25,80,1.8,avg,PT1,0
1957-04-25,160,3.2,avg,PT1,0
1957-04-26,20,0.8,avg,PT1,0
1957-04-26,40,0.6,avg,PT1,0
1957-04-26,80,1.9,avg,PT1,0
1957-04-26,160,3.3,avg,PT1,0
1957-04-27,20,0.7,avg,PT1,0
1957-04-27,40,0.6,avg,PT1,0
1957-04-27,80,1.8,avg,PT1,0
1957-04-27,160,3.3,avg,PT1,0
1957-04-28,20,0.7,avg,PT1,0
1957-04-28,40,0.6,avg,PT1,0
1957-04-28,80,2,avg,PT1,0
1957-04-28,160,3.4,avg,PT1,0
1957-04-29,20,0.5,avg,PT1,0
1957-04-29,40,0.4,avg,PT1,0
1957-04-29,80,2,avg,PT1,0
1957-04-29,160,3.2,avg,PT1,0
1957-04-30,20,0.8,avg,PT1,0
1957-04-30,40,0.6,avg,PT1,0
1957-04-30,80,2.2,avg,PT1,0
1957-04-30,160,3.3,avg,PT1,0
1957-05-01,20,1.9,avg,PT1,0
1957-05-01,40,0.7,avg,PT1,0
1957-05-01,80,2,avg,PT1,0
1957-05-01,160,3.2,avg,PT1,0
1957-05-02,20,3.1,avg,PT1,0
1957-05-02,40,1.4,avg,PT1,0
1957-05-02,80,2,avg,PT1,0
1957-05-02,160,3.3,avg,PT1,0
1957-05-03,20,4.2,avg,PT1,0
1957-05-03,40,2.1,avg,PT1,0
1957-05-03,80,2.2,avg,PT1,0
1957-05-03,160,3.3,avg,PT1,0
1957-05-04,20,5.3,avg,PT1,0
1957-05-04,40,2.7,avg,PT1,0
1957-05-04,160,3.3,avg,PT1,0
1957-05-05,20,6.2,avg,PT1,0
1957-05-05,40,3.4,avg,PT1,0
1957-05-05,160,3.2,avg,PT1,0
1957-05-06,20,5.8,avg,PT1,0
1957-05-06,40,3.8,avg,PT1,0
1957-05-06,160,3.3,avg,PT1,0
1957-05-07,20,5.5,avg,PT1,0
1957-05-07,40,4,avg,PT1,0
1957-05-07,160,3.2,avg,PT1,0
1957-05-08,20,5.6,avg,PT1,0
1957-05-08,40,4.4,avg,PT1,0
1957-05-08,160,3.3,avg,PT1,0
1957-05-09,20,7.4,avg,PT1,0
1957-05-09,40,5,avg,PT1,0
1957-05-09,160,3.4,avg,PT1,0
1957-05-10,20,9.2,avg,PT1,0
1957-05-10,40,5.7,avg,PT1,0
1957-05-10,160,3.5,avg,PT1,0
1957-05-11,20,10.9,avg,PT1,0
1957-05-11,40,6.5,avg,PT1,0
1957-05-11,160,3.6,avg,PT1,0
1957-05-12,20,11.6,avg,PT1,0
1957-05-12,40,7.1,avg,PT1,0
1957-05-12,160,3.4,avg,PT1,0
1957-05-13,20,10.3,avg,PT1,0
1957-05-13,40,7.7,avg,PT1,0
1957-05-13,160,3.6,avg,PT1,0
1957-05-14,20,11,avg,PT1,0
1957-05-14,40,8.2,avg,PT1,0
1957-05-14,160,3.4,avg,PT1,0
1957-05-15,20,11.3,avg,PT1,0
1957-05-15,40,8.1,avg,PT1,0
1957-05-15,160,3.3,avg,PT1,0
1957-05-16,20,10.3,avg,PT1,0
1957-05-16,40,8.3,avg,PT1,0
1957-05-16,160,3.3,avg,PT1,0
1957-05-17,20,11.1,avg,PT1,0
1957-05-17,40,8.4,avg,PT1,0
1957-05-17,160,3.4,avg,PT1,0
1957-05-18,20,11.7,avg,PT1,0
1957-05-18,40,8.9,avg,PT1,0
1957-05-18,160,3.2,avg,PT1,0
1957-05-19,20,11.8,avg,PT1,0
1957-05-19,40,9.1,avg,PT1,0
1957-05-19,160,3.4,avg,PT1,0
1957-05-20,20,11.8,avg,PT1,0
1957-05-20,40,9.3,avg,PT1,0
1957-05-20,160,3.4,avg,PT1,0
1957-05-21,20,12.9,avg,PT1,0
1957-05-21,40,9.6,avg,PT1,0
1957-05-21,160,3.6,avg,PT1,0
1957-05-22,20,13.7,avg,PT1,0
1957-05-22,40,10.4,avg,PT1,0
1957-05-22,160,3.6,avg,PT1,0
1957-05-23,20,13.7,avg,PT1,0
1957-05-23,40,10.5,avg,PT1,0
1957-05-23,160,3.5,avg,PT1,0
1957-05-24,20,12.4,avg,PT1,0
1957-05-24,40,10.4,avg,PT1,0
1957-05-24,160,3.6,avg,PT1,0
1957-05-25,20,11.1,avg,PT1,0
1957-05-25,40,10.1,avg,PT1,0
1957-05-25,160,3.6,avg,PT1,0
1957-05-26,20,9.8,avg,PT1,0
1957-05-26,40,9.8,avg,PT1,0
1957-05-26,160,3.5,avg,PT1,0
1957-05-27,20,8.9,avg,PT1,0
1957-05-27,40,9.2,avg,PT1,0
1957-05-27,160,3.5,avg,PT1,0
1957-05-28,20,8.6,avg,PT1,0
1957-05-28,40,8.8,avg,PT1,0
1957-05-28,160,3.7,avg,PT1,0
1957-05-29,20,8.8,avg,PT1,0
1957-05-29,40,8.7,avg,PT1,0
1957-05-29,160,3.7,avg,PT1,0
1957-05-30,20,9.4,avg,PT1,0
1957-05-30,40,8.8,avg,PT1,0
1957-05-30,160,3.8,avg,PT1,0
1957-05-31,20,10,avg,PT1,0
1957-05-31,40,8.9,avg,PT1,0
1957-05-31,160,3.9,avg,PT1,0
1957-06-01,20,8.9,avg,PT1,0
1957-06-02,20,8.9,avg,PT1,0
1957-06-03,20,9.2,avg,PT1,0
1957-06-04,20,9,avg,PT1,0
1957-06-05,20,9.4,avg,PT1,0
1957-06-06,20,9.3,avg,PT1,0
1957-06-07,20,9.5,avg,PT1,0
1957-06-08,20,9.7,avg,PT1,0
1957-06-09,20,10,avg,PT1,0
1957-06-10,20,10.5,avg,PT1,0
1957-06-11,20,11.1,avg,PT1,0
1957-06-12,20,11.7,avg,PT1,0
1957-06-13,20,11.7,avg,PT1,0
1957-06-14,20,12.3,avg,PT1,0
1957-06-15,20,12.3,avg,PT1,0
1957-06-16,20,12.5,avg,PT1,0
1957-06-17,20,12.3,avg,PT1,0
1957-06-18,20,12.7,avg,PT1,0
1957-06-19,20,12.4,avg,PT1,0
1957-06-20,20,12.3,avg,PT1,0
1957-06-21,20,12.3,avg,PT1,0
1957-06-22,20,12.3,avg,PT1,0
1957-06-23,20,11.6,avg,PT1,0
1957-06-24,20,12.2,avg,PT1,0
1957-06-25,20,12.3,avg,PT1,0
1957-06-26,20,12.4,avg,PT1,0
1957-06-27,20,12.5,avg,PT1,0
1957-06-28,20,12.3,avg,PT1,0
1957-06-29,20,12.2,avg,PT1,0
1957-06-30,20,12.5,avg,PT1,0
1957-07-01,20,13.2,avg,PT1,0
1957-07-01,40,12.6,avg,PT1,0
1957-07-02,20,13.6,avg,PT1,0
1957-07-02,40,12.5,avg,PT1,0
1957-07-03,20,14.1,avg,PT1,0
1957-07-03,40,12.7,avg,PT1,0
1957-07-04,20,14,avg,PT1,0
1957-07-05,20,14.2,avg,PT1,0
1957-07-06,20,14.5,avg,PT1,0
1957-07-07,20,14.4,avg,PT1,0
1957-07-08,20,14.3,avg,PT1,0
1957-07-09,20,14.7,avg,PT1,0
1957-07-10,20,15.7,avg,PT1,0
1957-08-01,20,14.6,avg,PT1,0
1957-08-01,40,13,avg,PT1,0
1957-08-01,80,9.9,avg,PT1,0
1957-08-01,160,6,avg,PT1,0
1957-08-02,20,14.5,avg,PT1,0
1957-08-02,40,13,avg,PT1,0
1957-08-02,80,9.8,avg,PT1,0
1957-08-02,160,6,avg,PT1,0
1957-08-03,20,14.5,avg,PT1,0
1957-08-03,40,13,avg,PT1,0
1957-08-03,80,9.9,avg,PT1,0
1957-08-03,160,6.1,avg,PT1,0
1957-08-04,20,14.2,avg,PT1,0
1957-08-04,40,12.9,avg,PT1,0
1957-08-04,80,9.9,avg,PT1,0
1957-08-04,160,6.1,avg,PT1,0
1957-08-05,20,14.2,avg,PT1,0
1957-08-05,40,12.8,avg,PT1,0
1957-08-05,80,10,avg,PT1,0
1957-08-05,160,6.2,avg,PT1,0
1957-08-06,20,14,avg,PT1,0
1957-08-06,40,12.8,avg,PT1,0
1957-08-06,80,10.1,avg,PT1,0
1957-08-06,160,6.3,avg,PT1,0
1957-08-07,20,13.9,avg,PT1,0
1957-08-07,40,13,avg,PT1,0
1957-08-07,80,10.1,avg,PT1,0
1957-08-07,160,6.3,avg,PT1,0
1957-08-08,20,13.2,avg,PT1,0
1957-08-08,40,12.6,avg,PT1,0
1957-08-08,80,10.1,avg,PT1,0
1957-08-08,160,6.3,avg,PT1,0
1957-08-09,20,12.7,avg,PT1,0
1957-08-09,40,12.3,avg,PT1,0
1957-08-09,80,10,avg,PT1,0
1957-08-09,160,6.3,avg,PT1,0
1957-08-10,20,12.4,avg,PT1,0
1957-08-10,40,12.3,avg,PT1,0
1957-08-10,80,10.1,avg,PT1,0
1957-08-10,160,6.3,avg,PT1,0
1957-08-11,20,12.2,avg,PT1,0
1957-08-11,40,12,avg,PT1,0
1957-08-11,80,10,avg,PT1,0
1957-08-11,160,6.4,avg,PT1,0
1957-08-12,20,12.6,avg,PT1,0
1957-08-12,40,11.8,avg,PT1,0
1957-08-12,80,10.1,avg,PT1,0
1957-08-12,160,6.5,avg,PT1,0
1957-08-13,20,13.3,avg,PT1,0
1957-08-13,40,12.1,avg,PT1,0
1957-08-13,80,10.2,avg,PT1,0
1957-08-13,160,6.6,avg,PT1,0
1957-08-14,20,13.6,avg,PT1,0
1957-08-14,40,12.3,avg,PT1,0
1957-08-14,80,10.1,avg,PT1,0
1957-08-14,160,6.5,avg,PT1,0
1957-08-15,20,13.3,avg,PT1,0
1957-08-15,40,12.1,avg,PT1,0
1957-08-15,80,10.1,avg,PT1,0
1957-08-15,160,6.6,avg,PT1,0
1957-08-16,20,13.5,avg,PT1,0
1957-08-16,40,12.1,avg,PT1,0
1957-08-16,80,10.1,avg,PT1,0
1957-08-16,160,6.7,avg,PT1,0
1957-08-17,20,13.5,avg,PT1,0
1957-08-17,40,12,avg,PT1,0
1957-08-17,80,10,avg,PT1,0
1957-08-17,160,6.7,avg,PT1,0
1957-08-18,20,13.9,avg,PT1,0
1957-08-18,40,12.3,avg,PT1,0
1957-08-18,80,10.1,avg,PT1,0
1957-08-18,160,6.7,avg,PT1,0
1957-08-19,20,14.3,avg,PT1,0
1957-08-19,40,12.6,avg,PT1,0
1957-08-19,80,10.2,avg,PT1,0
1957-08-19,160,6.7,avg,PT1,0
1957-08-20,20,14.1,avg,PT1,0
1957-08-20,40,12.7,avg,PT1,0
1957-08-20,80,10.2,avg,PT1,0
1957-08-20,160,6.9,avg,PT1,0
1957-08-21,20,14.4,avg,PT1,0
1957-08-21,40,12.9,avg,PT1,0
1957-08-21,80,10.4,avg,PT1,0
1957-08-21,160,6.8,avg,PT1,0
1957-08-22,20,13.6,avg,PT1,0
1957-08-22,40,12.6,avg,PT1,0
1957-08-22,80,10.2,avg,PT1,0
1957-08-22,160,6.9,avg,PT1,0
1957-08-23,20,13.7,avg,PT1,0
1957-08-23,40,12.9,avg,PT1,0
1957-08-23,80,10.2,avg,PT1,0
1957-08-23,160,7,avg,PT1,0
1957-08-24,20,13.4,avg,PT1,0
1957-08-24,40,12.9,avg,PT1,0
1957-08-24,80,10.4,avg,PT1,0
1957-08-24,160,7.1,avg,PT1,0
1957-08-25,20,13,avg,PT1,0
1957-08-25,40,12.6,avg,PT1,0
1957-08-25,80,10.4,avg,PT1,0
1957-08-25,160,7.2,avg,PT1,0
1957-08-26,20,12.5,avg,PT1,0
1957-08-26,40,12.4,avg,PT1,0
1957-08-26,80,10.4,avg,PT1,0
1957-08-26,160,7.4,avg,PT1,0
1957-08-27,20,12.8,avg,PT1,0
1957-08-27,40,12.3,avg,PT1,0
1957-08-27,80,10.4,avg,PT1,0
1957-08-27,160,7.4,avg,PT1,0
1957-08-28,20,12.9,avg,PT1,0
1957-08-28,40,12.5,avg,PT1,0
1957-08-28,80,10.4,avg,PT1,0
1957-08-28,160,7.4,avg,PT1,0
1957-08-29,20,12.7,avg,PT1,0
1957-08-29,40,12.2,avg,PT1,0
1957-08-29,80,10.4,avg,PT1,0
1957-08-29,160,7.2,avg,PT1,0
1957-08-30,20,12.4,avg,PT1,0
1957-08-30,40,12.1,avg,PT1,0
1957-08-30,80,10.4,avg,PT1,0
1957-08-30,160,7.2,avg,PT1,0
1957-08-31,20,13.1,avg,PT1,0
1957-08-31,40,12.2,avg,PT1,0
1957-08-31,80,10.3,avg,PT1,0
1957-08-31,160,7.3,avg,PT1,0
1957-09-01,20,12.8,avg,PT1,0
1957-09-01,40,12.1,avg,PT1,0
1957-09-01,80,10.4,avg,PT1,0
1957-09-01,160,7.3,avg,PT1,0
1957-09-02,20,12.8,avg,PT1,0
1957-09-02,40,12.3,avg,PT1,0
1957-09-02,80,10.4,avg,PT1,0
1957-09-02,160,7.6,avg,PT1,0
1957-09-03,20,12.4,avg,PT1,0
1957-09-03,40,12.1,avg,PT1,0
1957-09-03,80,10.4,avg,PT1,0
1957-09-03,160,7.8,avg,PT1,0
1957-09-04,20,12.7,avg,PT1,0
1957-09-04,40,12.3,avg,PT1,0
1957-09-04,80,10.5,avg,PT1,0
1957-09-04,160,7.7,avg,PT1,0
1957-09-05,20,12.5,avg,PT1,0
1957-09-05,40,12.1,avg,PT1,0
1957-09-05,80,10.4,avg,PT1,0
1957-09-05,160,7.6,avg,PT1,0
1957-09-06,20,12.1,avg,PT1,0
1957-09-06,40,11.9,avg,PT1,0
1957-09-06,80,10.4,avg,PT1,0
1957-09-06,160,7.4,avg,PT1,0
1957-09-07,20,12,avg,PT1,0
1957-09-07,40,12.1,avg,PT1,0
1957-09-07,80,10.5,avg,PT1,0
1957-09-07,160,7.5,avg,PT1,0
1957-09-08,20,11.7,avg,PT1,0
1957-09-08,40,11.8,avg,PT1,0
1957-09-08,80,10.4,avg,PT1,0
1957-09-08,160,7.5,avg,PT1,0
1957-09-09,20,12.1,avg,PT1,0
1957-09-09,40,11.7,avg,PT1,0
1957-09-09,80,10.4,avg,PT1,0
1957-09-09,160,7.6,avg,PT1,0
1957-09-10,20,12.3,avg,PT1,0
1957-09-10,40,12,avg,PT1,0
1957-09-10,80,10.5,avg,PT1,0
1957-09-10,160,7.7,avg,PT1,0
1957-09-11,20,11.9,avg,PT1,0
1957-09-11,40,11.7,avg,PT1,0
1957-09-11,80,10.3,avg,PT1,0
1957-09-11,160,7.7,avg,PT1,0
1957-09-12,20,11.9,avg,PT1,0
1957-09-12,40,11.7,avg,PT1,0
1957-09-12,80,10.3,avg,PT1,0
1957-09-12,160,7.7,avg,PT1,0
1957-09-13,20,12.2,avg,PT1,0
1957-09-13,40,11.9,avg,PT1,0
1957-09-13,80,10.4,avg,PT1,0
1957-09-13,160,7.7,avg,PT1,0
1957-09-14,20,11.9,avg,PT1,0
1957-09-14,40,11.6,avg,PT1,0
1957-09-14,80,10.2,avg,PT1,0
1957-09-14,160,7.6,avg,PT1,0
1957-09-15,20,11.7,avg,PT1,0
1957-09-15,40,11.8,avg,PT1,0
1957-09-15,80,10.3,avg,PT1,0
1957-09-15,160,7.8,avg,PT1,0
1957-09-16,20,11.6,avg,PT1,0
1957-09-16,40,11.7,avg,PT1,0
1957-09-16,80,10.3,avg,PT1,0
1957-09-16,160,7.9,avg,PT1,0
1957-09-17,20,11.3,avg,PT1,0
1957-09-17,40,11.4,avg,PT1,0
1957-09-17,80,10.3,avg,PT1,0
1957-09-17,160,8,avg,PT1,0
1957-09-18,20,11.3,avg,PT1,0
1957-09-18,40,11.5,avg,PT1,0
1957-09-18,80,10.3,avg,PT1,0
1957-09-18,160,8.1,avg,PT1,0
1957-09-19,20,11,avg,PT1,0
1957-09-19,40,11.5,avg,PT1,0
1957-09-19,80,10.5,avg,PT1,0
1957-09-19,160,8.2,avg,PT1,0
1957-09-20,20,10.7,avg,PT1,0
1957-09-20,40,11.2,avg,PT1,0
1957-09-20,80,10.3,avg,PT1,0
1957-09-20,160,8.5,avg,PT1,0
1957-09-21,20,10.5,avg,PT1,0
1957-09-21,40,11.3,avg,PT1,0
1957-09-21,80,10.5,avg,PT1,0
1957-09-21,160,8.6,avg,PT1,0
1957-09-22,20,9.8,avg,PT1,0
1957-09-22,40,11,avg,PT1,0
1957-09-22,80,10.2,avg,PT1,0
1957-09-22,160,8.5,avg,PT1,0
1957-09-23,20,9.5,avg,PT1,0
1957-09-23,40,10.8,avg,PT1,0
1957-09-23,80,10.3,avg,PT1,0
1957-09-23,160,9.2,avg,PT1,0
1957-09-24,20,9.4,avg,PT1,0
1957-09-24,40,10.5,avg,PT1,0
1957-09-24,80,10.1,avg,PT1,0
1957-09-24,160,8.9,avg,PT1,0
1957-09-25,20,9.3,avg,PT1,0
1957-09-25,40,10.7,avg,PT1,0
1957-09-25,80,10.4,avg,PT1,0
1957-09-25,160,9.2,avg,PT1,0
1957-09-26,20,8.4,avg,PT1,0
1957-09-26,40,10.1,avg,PT1,0
1957-09-26,80,10,avg,PT1,0
1957-09-26,160,9,avg,PT1,0
1957-09-27,20,8,avg,PT1,0
1957-09-27,40,9.9,avg,PT1,0
1957-09-27,80,10.1,avg,PT1,0
1957-09-27,160,9,avg,PT1,0
1957-09-28,20,7.8,avg,PT1,0
1957-09-28,40,9.8,avg,PT1,0
1957-09-28,80,10,avg,PT1,0
1957-09-28,160,9.3,avg,PT1,0
1957-09-29,20,7.7,avg,PT1,0
1957-09-29,40,9.4,avg,PT1,0
1957-09-29,80,9.8,avg,PT1,0
1957-09-29,160,9,avg,PT1,0
1957-09-30,20,7.5,avg,PT1,0
1957-09-30,40,9.3,avg,PT1,0
1957-09-30,80,9.7,avg,PT1,0
1957-09-30,160,9,avg,PT1,0
1957-10-01,20,7.2,avg,PT1,0
1957-10-01,40,9.2,avg,PT1,0
1957-10-01,80,9.8,avg,PT1,0
1957-10-01,160,9.3,avg,PT1,0
1957-10-02,20,7.1,avg,PT1,0
1957-10-02,40,8.9,avg,PT1,0
1957-10-02,80,9.5,avg,PT1,0
1957-10-02,160,9,avg,PT1,0
1957-10-03,20,7.1,avg,PT1,0
1957-10-03,40,9,avg,PT1,0
1957-10-03,80,9.9,avg,PT1,0
1957-10-03,160,9.1,avg,PT1,0
1957-10-04,20,7.1,avg,PT1,0
1957-10-04,40,8.8,avg,PT1,0
1957-10-04,80,9.5,avg,PT1,0
1957-10-04,160,9.4,avg,PT1,0
1957-10-05,20,7.3,avg,PT1,0
1957-10-05,40,8.7,avg,PT1,0
1957-10-05,80,9.3,avg,PT1,0
1957-10-05,160,9.2,avg,PT1,0
1957-10-06,20,7,avg,PT1,0
1957-10-06,40,8.5,avg,PT1,0
1957-10-06,80,9.2,avg,PT1,0
1957-10-06,160,9.1,avg,PT1,0
1957-10-07,20,6.6,avg,PT1,0
1957-10-07,40,8.4,avg,PT1,0
1957-10-07,80,9.1,avg,PT1,0
1957-10-07,160,9.1,avg,PT1,0
1957-10-08,20,6.3,avg,PT1,0
1957-10-08,40,8.3,avg,PT1,0
1957-10-08,80,9.1,avg,PT1,0
1957-10-08,160,9.2,avg,PT1,0
1957-10-09,20,6,avg,PT1,0
1957-10-09,40,8,avg,PT1,0
1957-10-09,80,9,avg,PT1,0
1957-10-09,160,9.1,avg,PT1,0
